,코인명,캔들기준시간(KST 기준),시가,고가,저가,중가,누적거래금액,누적거래량
0,무비블록,2021-05-01T09:00:00,20.1,21.8,16.5,18.7,447518008693.24506,23588807847.93662
1,무비블록,2021-04-01T09:00:00,26.8,53.4,10.2,20.1,3755287605466.2314,133034779172.21191
2,무비블록,2021-03-01T09:00:00,3.38,32.2,3.2,26.8,5308857949406.745,356236562242.0381
3,무비블록,2021-02-01T09:00:00,1.71,5.68,1.67,3.38,662504596729.2565,207485798668.61124
4,무비블록,2021-01-01T09:00:00,1.6,2.2,1.55,1.72,113728407766.4234,63184774191.585526
